#OTU_IDs	trait1
Pandoraea_pulmonicola-_-AF139175--_LMG_18106_T	0.609128060826311
Rhizobacter_dauci-_-AB297965--_H6_-=ATCC43778-_T	0.6889579281662666
Microbacterium_zeae-_-KT003983--_1204_T	0.6871824393059363
Acetobacterium_wieringae-_-X96955--_DSM_1911_T	0.7164320766848274
Pseudophaeobacter_flagellatus-_-OL635555--_MA21411-1_T	0.5996389535159302
Campylobacter_novaezeelandiae-_-MK791741--_B423b_T	0.5318391104335299
Aequorivita_todarodis-_-MF962575--_MYP2-2_T	0.9896881529150947
Paenibacillus_solani-_-KM978206--_FJAT-22460_T	0.5722157350902886
Mannheimia_ovis-_-MH254941--_ZY170218_T	0.6616094365905519
Bartonella_acomydis-_-AB602533--_KS2-1_T	0.35000247711818455
Mangrovibacter_phragmitis-_-KP319034--_MP23_T	0.5989016842982782
Pseudomonas_kermanshahensis-_-JABWRY000000000--_SWRI100T	0.263438249263155
Anoxybacillus_caldiproteolyticus-_-AY327448--_ATCC_BAA-818-_DSM_15730_T	0.6117677381416164
Massilia_agrisoli-_-MT514500--_MAHUQ-52T	0.6741584291301085
g__1392389	0.555280679822497
Xenorhabdus_poinarii-_-X82253--_DSM_4768_T	0.5988037471521895
Bernardetia_litoralis-_-AB681019--_NBRC_15988_T	1.059411109131374
Alteromonas_lipotrueae-_-JAESDJ010000001--_MD_674T	0.624061026336667
Fusibacter_tunisiensis-_-FR851323--_BELH1_T	0.9626685253561251
Photobacterium_frigidiphilum-_-AY538749--_SL13_T	0.8093103384572528
g__434	0.3619583408029398
Helicobacter_mastomyrinus-_-AY742307--_MIT_97-5574_T	0.8186472092312338
Pandoraea_capi-_-LR536850--_LMG_20602_T	0.6967920530167203
g__1172191	0.735573419874729
Pedobacter_ginsenosidimutans-_-GU138374--_THG-45_T	0.6572355344772098
Liquorilactobacillus_vini-_-AJ576009--_CECT_5924_T	0.637149026391073
Pseudomonas_moorei-_-AM293566--_RW10_T	0.6158995517119822
Halorubrum_sodomense-_-AB663420--_JCM_8880_T	0.28918470701106275
Desulfocicer_niacini-_-FR733668--_DSM2650_T	0.8257904432660609
Methanocella_conradii-_-JN048683--_HZ254_T	0.9225894453951428
Vibrio_hispanicus-_-AY254040--_LMG_13240_T	0.7662971458334007
Hymenobacter_terrae-_-KF862488--_DG7A_T	0.9784766568833525
Altererythrobacter_troitsensis-_-AY676115--_KMM_6042_T	0.7032965671370421
Gemmatimonas_phototrophica-_-CP011454--_AP64_n_T	1.2941196352676319
Faecalicatena_orotica-_-FR749917--_DSM_1287_T	0.6484270416286748
Goekera_deserti-_-MK392028--_CPCC205119T_T	0.6271227988872345
Streptomyces_fradiae-_-AB184134--_NBRC_12773_T	0.6089461669223499
Enterobacter_chengduensis-_-MTSO01000000--_WCHECl-C4_T	0.3211025923755133
Lactococcus_hodotermopsidis-_-LC523828--_Hs30E4_3_T	0.912661047588652
Amycolatopsis_cappadoca-_-KX608880--_AG28_T	0.5203063138423077
Haloparvum_alkalitolerans-_-AB638839--_MK62-1_T	0.8563390995887935
Modestobacter_multiseptatus-_-Y18646--_AA826_LTP__T	0.6511707336717728
Sphingomonas_aurantiaca-_-AJ429236--_MA101b_T	0.7992290570725982
Kingella_oralis-_-ACJW02000005--_ATCC_51147_T	0.6608861485531154
Sinomonas_flava-_-EU370704--_CW_108_T	0.6707924055045358
Micromonospora_terminaliae-_-KX394339--_TMS7_T	0.6513142714536002
Acinetobacter_indicus-_-JQ608323--_1NM-4_T	0.6039035229777293
Yoonia_tamlensis-_-DQ533556--_SSW-35_T	0.7610328958525816
Pseudochrobactrum_algeriensis-_-MZ227818--_C130915_07T	0.7518366591160422
Yoonia_vestfoldensis-_-AJ582226--_LMG_22003_T	0.8643271797058322
Nesterenkonia_natronophila-_-MH225769--_M8_T	0.758191135176932
Azospira_oryzae-_-AF011347--_6a3_T	0.6596082176261573
g__58120	0.5928157143506951
g__58122	0.5269153145138918
Amaricoccus_macauensis-_-U88042--_Ben104_T	1.0127676873674405
Saccharothrix_algeriensis-_-AY054972--_NRRL_B-24137_T	0.6689071197714619
Streptomyces_murinus-_-AB184155--_NBRC_12799_T	0.6573261301983411
Lacrimispora_algidixylanolytica-_-AF092549--_SPL73_T	0.7081831996001864
Paenibacillus_wynnii-_-AJ633647--_LMG_22176_T	0.9365968083247087
Enterococcus_alishanensis-_-AB807774--_ALS3_T	0.6021920132234623
Megamonas_rupellensis-_-EU346729--_FM1025_T	0.7418397765650144
Mycoplasma_glycophilum-_-AF412981--_486-T-_T	0.8485761499328444
Allohahella_antarctica-_-EF495227--_IMCC3113_T	0.9126564042630856
Saccharopolyspora_tripterygii-_-FJ214364--_YIM_65359_T	0.5571617497225058
Campylobacter_pinnipediorum_subsp._pinnipediorum-_-CP012546--_RM17260_T	0.5861699629936994
Thiomicrospira_pelophila-_-L40809--_DSM_1534_T	0.8320462653121226
Natribaculum_breve-_-KF739011--_TRM20010_T	0.8627255177112239
Shouchella_oshimensis-_-AB188090--_K11_T	0.8315114624633689
Desulfosoma_profundi-_-HM056226--_SPDX02-08_T	1.0235113467839945
Piscibacillus_halophilus-_-FM864227--_HS224_T	0.5256748623296345
Carnobacterium_funditum-_-S86170--_pf3_T	0.7179065629713632
Desulfosarcina_cetonica-_-AJ237603--_DSM_7267_T	0.7348434262282286
Sphingobacterium_gobiense-_-KF318647--_H7_T	1.0494117334379907
Bradyrhizobium_oligotrophicum-_-JQ619230--_LMG_10732_T	0.5559108836313592
Parolsenella_massiliensis-_-LT598582--_Marseille-P3237_T	0.888815093405458
g__2016	0.5660197805837257
Belliella_alkalica-_-KR233207--_R4-6_/type_materialtype_strain_of_Belliella_alkalicaT	0.5688054778317956
g__2013	0.44706798571980166
Promicromonospora_citrea-_-X83808--_DSM_43110T_T	0.7168157516462421
Pseudomonas_indica-_-AF302795--_IMT37_LTP__T	0.6414529344514166
Azospirillum_fermentarium-_-JX843282--_CC-LY743_T	0.8755727014845205
Zunongwangia_pacifica-_-OK493753--_C2-37M9T	0.6208614892059883
g__2884243	0.6081427471879677
Paraburkholderia_bryophila-_-AM489501--_LMG_23644_T	0.4783791415025877
Providencia_stuartii-_-AF008581--_ATCC_29914_T	0.38744087718893244
Flavobacterium_aquatile-_-AM230485--_DSM_1132_T	0.7666882656051514
g__351094	0.6615095100763595
Nocardia_brasiliensis-_-AF430038--_DSM_43758_T	0.6015282456161142
Dictyobacter_vulcani-_-LC422201--_W12_T	1.2181007055582915
g__2898489	0.6379202482421887
Duganella_radicis-_-EU672807--_Sac-41_T	0.5568790156173862
Lentzea_alba-_-MT117827--_NEAU-D13_T	0.5600188129561108
Rufibacter_immobilis-_-HG316123--_MCC_P1_T	0.9254218161378917
Hydrogenophilus_thiooxidans-_-MW788560--_SS56_T	0.813250490350023
Halorubrum_orientale-_-AB663418--_CECT_7145_T	1.0032551656916515
Peptoniphilus_rhinitidis-_-HM801866--_1-13_T	0.9036835511296932
Furfurilactobacillus_milii-_-OK661007--_FUA3430_T	0.7580697261940956
Serratia_proteamaculans-_-AJ233434--_DSM_4543_T	0.1614104927596457
Hyphomicrobium_vulgare-_-AB543807--_JCM_6889_T	0.7706587643441235
Moritella_abyssi-_-AJ252022--_2693_T	0.5010020730802561
Stenotrophomonas_bentonitica-_-LT622838--_BII-R7_T	0.5241032218773396
Natranaeroarchaeum_aerophilum-_-MG584707--_AArc-St1-1_/type_materialtype_strain_of_NatranaeroarchaeumaerophilumT	0.8958306744599194
Beijerinckia_indica_subsp._indica-_-CP001016--_ATCC_9039_T	0.6490290759358911
Helicobacter_enhydrae-_-CP016503--_MIT_01-6242_T	0.5173456497094183
g__34019	0.78122108136021
Porphyromonas_asaccharolytica-_-CP002689--_DSM_20707_T	0.9885400792048132
Arcobacter_bivalviorum-_-FJ573217--_F4_T	0.9616153540552523
g__299568	0.5804778982533251
Glutamicibacter_ardleyensis-_-AJ551163--_An25_T	0.6310972405105794
g__299566	0.6772325581845453
Streptomyces_albidus-_-GU434243--_CAP_215T	0.7535190435050573
Actinomadura_rayongensis-_-AB889544--_RY35-68_T	0.6983448227886561
Frateuria_terrea-_-EU682683--_VA24_T	0.778290549921567
Fodinicola_feengrottensis-_-EF490376--_HKI_0501_T	0.8036720171952699
Leptospira_weilii-_-U12676--_serogroup_Celledoni-_serovar_celledoni-_strain_Celledoni_-ATCC_43285-_T	1.1207541812441393
Streptomyces_chromofuscus-_-AB184194--_NBRC_12851_T	0.39151063977866907
Streptomyces_sedi-_-EU925562--_YIM_65188_T	0.9521190683129578
Actinopolyspora_alba-_-GQ480940--_YIM_90480_T	1.0442519048870864
Bifidobacterium_xylocopae-_-MG597278--_XV2_T	0.7980364944877103
g__55968	0.5476112443992475
Corynebacterium_afermentans_subsp._lipophilum-_-X82055--_CIP_103500_T	0.42834670540633313
g__2035978	1.0878899203537415
Aromatoleum_toluolicum-_-AF129465--_T_s_T	0.4669247356025976
Lactococcus_reticulitermitis-_-BEDT01000000--_Rs-Y01_T	0.9500719164525502
Lutibacter_oceani-_-KX279953--_325-5_T	0.9464121490969372
Thalassobius_litorarius-_-KP410684--_MME-075_T	0.5826625574334605
Mariniphaga_anaerophila-_-AB921558--_Fu11-5_T	1.185285618416967
Actinopolymorpha_cephalotaxi-_-EU438909--_I06-2230_T	0.7004481139820122
Mycobacterium_heckeshornense-_-AF174290--_S369_T	0.6786766773151068
Salinicola_tamaricis-_-KT343976--_F01_T	0.7294054878695205
g__56433	0.32930328248038016
Polynucleobacter_meluiroseus-_-MF872602--_AP-Melu-1000-B4_T	0.261445227626256
g__1472762	0.4572428440545192
g__1472763	0.9811186237480283
Leclercia_pneumoniae-_-OK161083--_49125_T	0.3425861578055939
Campylobacter_sputorum_subsp._bubulus-_-DQ174151--_NCTC_11367_T	0.7428495102559017
g__2035353	1.0820812389610632
Xenorhabdus_japonica-_-DQ202310--_DSM16522T_T	0.731164396491003
Salinarchaeum_laminariae-_-HM159601--_R26_T	0.8791478676830687
Lactiplantibacillus_plantarum_subsp._plantarum-_-ACGZ02000033--_ATCC_14917_T	0.8013740780748065
Pedobacter_metabolipauper-_-AM491370--_WB2.3-71_T	0.7684198702332794
Elizabethkingia_occulta-_-MH789418--_G4070_T	0.610466515054612
Ferruginibacter_alkalilentus-_-FJ177530--_HU1-GD23_T	0.9751000731980016
g__2986345	0.9585887882731097
g__2986344	0.9586353929617419
Gemmata_massiliana-_-JX088244--_IIL30_/type_materialtype_strain_of_Gemmata_massilianaT	1.1731129474225521
g__367298	0.367314383659247
Hydrocarboniphaga_daqingensis-_-EU313812--_B2-9_T	0.6886815252607369
Actinocorallia_libanotica-_-AB364592--_NBRC_14095_T	0.7313928033965365
Flavobacterium_urocaniciphilum-_-AB795015--_YIT_12746_T	0.6681006970620904
g__28905	1.0061146045395941
Micromonospora_fulva-_-FJ772077--_UDF-1_T	0.6492593706180791
g__83400	0.7671106121306801
g__1354809	0.6886748756737229
Geobacter_sulfurreducens_subsp._ethanolicus-_-AB762695--_OSK2A_T	0.6654927409691536
Kocuria_uropygioeca-_-MF510149--_36_T	0.5821794104640109
Haliea_atlantica-_-KM117233--_SM1351_T	0.6340382721452401
Mesorhizobium_australicum-_-AY601516--_WSM2073_T	0.4368570344530502
Marispirillum_indicum-_-EU642410--_B142_T	0.7197909534960645
Microbacterium_soli-_-EF593038--_DCY17_T	0.7140712298684322
Kushneria_indalinina-_-AJ427627--_CG2.1_T	1.022496436859634
Larsenimonas_salina-_-HF678441--_M1-18_T	0.8203706048440725
Tabrizicola_algicola-_-KY363643--_ETT8_T	0.599960606318958
Rhizobium_leguminosarum-_-JQ085246--_USDA_2370_T	0.4562344735647971
Arthrobacter_ipis-_-JAAOXD000000000--_IA7T	0.5412668901007165
Cerasibacillus_terrae-_-MK335900--_CC-CFT480_T	0.8397216803299975
Rheinheimera_baltica-_-AUDG01000123--_DSM_14885_T	0.5872959094785799
Izhakiella_capsodis-_-KF436763--_N6PO6_T	0.8485562947455931
Flavobacterium_arcticum-_-KU529277--_SM1502_T	0.6525929495617846
Syntrophobacterium_sulfatireducens-_-AY651787--_TB8106_T	0.6610538012875765
Cobetia_crustatorum-_-EU909460--_JO1_T	0.8304125121655574
Nocardioides_vastitatis-_-MK787305--_21Sc5-5_T	0.7804322743298446
g__1021	0.9250628399316679
Anaerohalosphaera_lusitana-_-KY471010--_ST-NAGAB-D1_T	1.0359501316334465
Vibrio_aestivus-_-HE613734--_M22_T	0.7171014186524398
g__110932	0.3861049260773833
Pasteurella_multocida_subsp._septica-_-AF294411--_CCUG_17977_T	0.8032804687586225
g__110934	0.6396460546053216
Porphyromonas_endodontalis-_-AY253728--_ATCC_35406_T	1.0835605354733562
Melghirimyces_algeriensis-_-HQ383683--_NariEX_T	1.0047667198520205
Shewanella_acanthi-_-MW074301--_FJAT-51860_/type_materialtype_strain_of_Shewanella_acanthiT	0.48720153932460625
Planktotalea_frisia-_-FJ882052--_SH6-1_T	0.8031387883766258
Pseudidiomarina_tainanensis-_-EU423907--_PIN1_T	0.8241610493267558
Maribacter_ulvicola-_-AY271626--_KMM_3951_T	1.0178360032704865
Glutamicibacter_mysorens-_-AJ617482--_DSM_12798_T	0.6630085658000013
Anaerocella_delicata-_-AB298736--_WN081_T	0.9034852099025171
g__2676755	0.4819996793120985
Domibacillus_antri-_-KT719299--_XD80_T	0.6946524091121374
Cohnella_rhizosphaerae-_-KF840792--_CSE-5610_T	0.9637925471221046
Ornithinimicrobium_ciconiae-_-MK253308--_H23M54_T	0.8456277622793016
Mesorhizobium_neociceri-_-HF931050--_CCANP35T	0.5051422153169421
Terrabacter_aerolatus-_-EF212039--_5516J-36_T	0.656250364800791
Variovorax_dokdonensis-_-DQ178978--_DS-43_T	0.4866201110062461
Geobacillus_thermodenitrificans_subsp._calidus-_-EU477773--_F84b_T	0.7009684532795315
Micromonospora_equina-_-JF912511--_Y22_T	0.6613166508432848
Garicola_koreensis-_-JX152781--_SJ5-4_T	0.8457114166543483
Deinococcus_radiomollis-_-EF635404--_PO-04-20-132_T	0.8606485481237238
Aurantiacibacter_gangjinensis-_-EU428782--_K7-2_T	0.85363977617961
Ureibacillus_massiliensis-_-AY677116--_4400831_T	0.7763057702653412
Alicyclobacillus_dauci-_-AB916540--_4F_T	0.6153804954034802
Desemzia_incerta-_-Y17300--_DSM_20581_T	0.5824819958070198
Azotobacter_vinelandii-_-AB175657--_IAM_15004_T	0.6600654061577715
Roseovarius_ramblicola-_-MF527111--_D15_T	0.8294342817544041
Alkalitalea_saponilacus-_-HQ191474--_SC/BZ-SP2_T	0.713877868896144
Ameyamaea_chiangmaiensis-_-AB303366--_BCC_15744_T	0.49627856156436967
g__164450	0.5309314356466504
Bacillus_proteolyticus-_-KJ812418--_MCCC_1A00365_T	0.3205207647813153
Anaerococcus_rubeinfantis-_-LN881592--_mt16_T	0.7862054270957014
g__2893060	0.7314877136292857
Occultella_gossypii-_-MW442969--_N2-46_T	0.8029067383007064
Kitasatospora_niigatensis-_-AB022876--_SK-3406_T	0.8602749429525928
Thermus_altitudinis-_-OM149375--_SYSUG00630_T	0.7084493830472044
Lentilactobacillus_farraginis-_-AB262731--_NRIC_0676_T	0.6200847851373668
Arsukibacterium_tuosuense-_-KC762310--_TS-T4_T	0.6963129720635954
g__200903	0.40183931434402126
Agromyces_subbeticus-_-ATXG01000026--_DSM_16689_T	0.6349155917390634
Rheinheimera_coerulea-_-LT627667--_TAPG2_T	0.6715140782905931
Aquimixticola_soesokkakensis-_-KJ794108--_DSSK2-3_T	0.6405128820359844
Reyranella_terrae-_-KP185143--_11G32_T	1.109803291853316
Novipirellula_artificiosorum-_-MK554551--_Poly41_T	1.1255666112931408
Thermus_filiformis-_-FR749951--_DSM_4687_T	0.9867217531783167
Nocardioides_marinquilinus-_-JX164255--_CL-GY44_T	1.0786513267072704
Phyllobacterium_myrsinacearum-_-AB681132--_NBRC_100019_T	0.5159723847651606
g__1049006	1.081991202638238
g__2282693	0.6414347924717064
Thermobacillus_xylanilyticus-_-AJ005795--_XE_T	0.9098576489632676
Mesorhizobium_muleiense-_-HQ316710--_CCBAU_83963_T	0.5529957244292737
Haladaptatus_salinisoli-_-MK680098--_PSR8T	0.5721436594022367
Moraxella_equi-_-AF005184--_327/72_T	0.547327608703799
Nonlabens_marinus-_-AP014548--_S1-08_n_T	0.7972006638952905
Tsukamurella_wratislaviensis-_-Z37138--_NCIMB_13082_T	0.11462777574688296
Sphingomonas_populi-_-MK101439--_3-7_T	0.7747749699851718
g__40222	0.7660070100791226
g__184923	0.44776576843666555
g__647960	0.5390758842716192
Deferrivibrio_essentukiensis-_-JAJAFU000000000--_Es71-Z0220T	0.9100065083348978
Peptoniphilus_stercorisuis-_-KF705042--_DSM_27563_T	0.8392454030102399
Sphingomonas_alba-_-MZ675814--_SE158T	0.7483959435025996
