#OTU_IDs	trait1
Bradyrhizobium_huanghuaihaiense-_-HQ231463--_CCBAU_23303_T	0.4101094521706721
Prevotella_falsenii-_-AB429504--_04052_-=_JCM_15124-_T	0.9608777033614576
Homoserinibacter_gongjuensis-_-JQ639055--_5GH_26-15_T	0.5718744903189018
g__1779002	0.6778858425773174
Salinicola_rhizosphaerae-_-KF898345--_MSSRFH1_T	0.7911566243229381
g__1653176	0.45281261040114473
g__1653174	0.6522557668324043
Neorhizobium_alkalisoli-_-EU074168--_CCBAU_01393_T	0.43121799594831645
Actibacter_haliotis-_-KC193210--_W113_T	0.9177215890759159
Deinococcus_malanensis-_-KT581022--_T93_T	0.8833595301989581
Thermogemmatispora_carboxidivorans-_-KF193526--_PM5_T	1.0537465544619073
Anoxynatronum_buryatiense-_-EU315116--_Su22_T	0.9337330058149337
Parabacteroides_chartae-_-JN029805--_NS31-3_T	0.682812681099721
Actinocorallia_aurantiaca-_-AJ293701--_IMSNU_22193T_T	0.6949992695580207
Nucisporomicrobium_flavum-_-MW250207--_NEAU-24_T	0.47559356435174643
Natronincola_ferrireducens-_-EU878275--_Z-0511_T	1.10056915050804
Chromohalobacter_beijerinckii-_-AB021386--_ATCC_19372_T	0.894577992041145
Anaerococcus_lactolyticus-_-AB673373--_JCM_8140_T	0.6349712500231788
g__2750262	0.7509618686229627
Streptomyces_chilikensis-_-JN050256--_RC_1830_T	0.4286988464672669
Halomonas_dongshanensis-_-ON692516--_aquaculturedongshan1T	0.8800094798662049
Zobellia_uliginosa-_-AB680724--_NBRC_14962_T	0.7977256590582604
Bifidobacterium_gallicum-_-D86189--_JCM_8224_T	0.7851952474108271
Flavobacterium_daejeonense-_-DQ222427--_GH1-10_T	0.6554822534004606
Dissulfurirhabdus_thermomarina-_-KU051627--_SH388_T	0.7945452478223433
Vibrio_oceanisediminis-_-KM099166--_S37_T	0.6000117223635026
Streptomyces_justiciae-_-LC497890--_3R004_T	0.5755039311945175
Haematobacter_missouriensis-_-JFGS01000070--_CCUG_52307_T	0.5695520321625936
Halanaerobium_fermentans-_-AB023308--_R-9_LTP__T	1.0352100665325115
Sulfitobacter_indolifex-_-AJ550939--_Hel_45_T	0.6984732881143804
Muricauda_marina-_-KU315479--_H19-56_T	0.9754961532377182
Streptomyces_xantholiticus-_-AB184349--_NBRC_13354_T	0.4908571802616897
Buttiauxella_agrestis-_-AJ233400--_DSM_4586_T	0.543687044433253
Tunicatimonas_pelagia-_-AB602437--_N5DB8-4_T	0.8957716428293212
Collinsella_ihumii-_-LN881598--_GD8T	0.607574986799582
Syntrophomonas_bryantii-_-HE654006--_DSM_3014_T	1.150075735545539
Alkalilimnicola_halodurans-_-AJ404972--_34Alc_LTP__T	0.5426467464398235
Legionella_lytica-_-X66835--_PCM_2298_T	0.6999756032666483
Tepidicella_xavieri-_-DQ295805--_TU-16_T	0.7371435499103283
g__186191	0.7183205320353825
Bacillus_aerophilus-_-AJ831844--_28K_T	0.21006112448635278
Longibacter_salinarum-_-KU954547--_WDS2C18_T	0.81018830602653
Nocardia_acidivorans-_-AM402972--_GW4-1778_T	0.4818333928312179
Muribaculum_gordoncarteri-_-MK521455--_TLL-A4_T	1.2190623644948038
Acinetobacter_brisouii-_-DQ832256--_5YN5-8_T	0.7014698160853008
Camelimonas_abortus-_-FR851926--_UK34/07-5_T	0.9479465083743556
Neobacillus_mesonae-_-JX262263--_FJAT-13985_T	0.41027822176323153
g__2812952	1.000774667741644
Ideonella_dechloratans-_-X72724--_CCUG_30977_T	0.5953608196899864
Heliomicrobium_sulfidophilum-_-AF249678--_BR4_-T-_T	0.9614061366629978
g__1241326	0.834700267951789
Caenimonas_aquaedulcis-_-OL587860--_DR4-4T	0.5355044317536776
Streptomyces_bangladeshensis-_-AY750056--_AAB-4_T	0.5174959328710451
Trebonia_kvetii-_-MN209171--_15TR583_T	0.7797508200887111
Solimonas_flava-_-EF154515--_CW-KD_4_T	0.14288232540842485
Mesorhizobium_helmanticense-_-KT899885--_CSLC115N_T	0.5453986588511994
Tetragenococcus_osmophilus-_-EU522083--_T1_T	0.8142692535269027
Rhizobium_viscosum-_-AJ639832--_LMG_16473_T	0.4018760252798052
Heliorestis_daurensis-_-AF079102--_BT-H1_T	0.9965595513855667
Aequorivita_echinoideorum-_-KM085326--_CC-CZW007_T	0.8964716008388951
g__64895	0.4486203256010547
g__1817571	0.7430703932726679
Natronoglycomyces_albus-_-KY775645--_ACPA22_T	0.8885504079607226
Pedobacter_frigiditerrae-_-MK183015--_RP-1-13_T	1.0635881702809524
Aliiroseovarius_sediminis-_-OM943767--_N1F302T	0.8302077565250094
Staphylococcus_saprophyticus_subsp._bovis-_-AB233327--_GTC_843_T	0.45253566051630406
Sediminibacterium_lactis-_-JQ638910--_LCJ02_T	0.8305072345861734
g__2282756	0.7837191684425239
Aridibacter_famidurans-_-KF245634--_A22_HD_4H_T	1.2335452607833826
g__633413	0.7992438414797192
Microbulbifer_guangxiensis-_-OM349540--_L3T	0.6002960407154699
Acetobacter_pasteurianus-_-X71863--_NBRC_106471_LTP__T	0.49540143602127307
Rathayibacter_rubneri-_-ON892742--_ZWT2_19_T	0.5022735332589374
Paenibacillus_turpanensis-_-MT032315--_YIM_B00363_T	0.9203872595675823
Streptomyces_inusitatus-_-AB184445--_NBRC_13601_T	0.5151985416787178
Azohydromonas_sediminis-_-MH046066--_SYSU_G00088_T	0.5607639714322521
Salisediminibacterium_selenitireducens-_-CP001791--_MLS10_T	0.7242585970925245
Geomonas_ferrireducens-_-MH915555--_S62_T	0.6057300725541835
Micromonospora_lupini-_-AJ783996--_Lupac_14N_T	0.6365994702492066
Lysobacter_selenitireducens-_-MZ643208--_13AT	0.7020463778931888
Pandoraea_pulmonicola-_-AF139175--_LMG_18106_T	0.5990789864064467
Rhizobacter_dauci-_-AB297965--_H6_-=ATCC43778-_T	0.6761658699254005
Microbacterium_zeae-_-KT003983--_1204_T	0.674185760632765
Acetobacterium_wieringae-_-X96955--_DSM_1911_T	0.6950586523499233
Pseudophaeobacter_flagellatus-_-OL635555--_MA21411-1_T	0.6145351442104965
Campylobacter_novaezeelandiae-_-MK791741--_B423b_T	0.5207010887183523
Aequorivita_todarodis-_-MF962575--_MYP2-2_T	0.9647979361228743
Paenibacillus_solani-_-KM978206--_FJAT-22460_T	0.5633799671363291
Mannheimia_ovis-_-MH254941--_ZY170218_T	0.6453245228604135
Bartonella_acomydis-_-AB602533--_KS2-1_T	0.3260354060152366
Mangrovibacter_phragmitis-_-KP319034--_MP23_T	0.5861937374071801
Pseudomonas_kermanshahensis-_-JABWRY000000000--_SWRI100T	0.2601110125690901
Anoxybacillus_caldiproteolyticus-_-AY327448--_ATCC_BAA-818-_DSM_15730_T	0.6023742805230766
Massilia_agrisoli-_-MT514500--_MAHUQ-52T	0.6697182234985621
g__1392389	0.5487690540585227
Xenorhabdus_poinarii-_-X82253--_DSM_4768_T	0.590254023855396
Bernardetia_litoralis-_-AB681019--_NBRC_15988_T	1.0385143109673296
Alteromonas_lipotrueae-_-JAESDJ010000001--_MD_674T	0.6300554755264918
Fusibacter_tunisiensis-_-FR851323--_BELH1_T	0.9394497378340732
Photobacterium_frigidiphilum-_-AY538749--_SL13_T	0.7929054199585893
g__434	0.361029843126885
Helicobacter_mastomyrinus-_-AY742307--_MIT_97-5574_T	0.8007767798413389
Pandoraea_capi-_-LR536850--_LMG_20602_T	0.6835391612784836
g__1172191	0.6894516715896782
Pedobacter_ginsenosidimutans-_-GU138374--_THG-45_T	0.908185662662309
Liquorilactobacillus_vini-_-AJ576009--_CECT_5924_T	0.6244559015872625
Pseudomonas_moorei-_-AM293566--_RW10_T	0.4647491078159326
Halorubrum_sodomense-_-AB663420--_JCM_8880_T	0.285275600497493
Desulfocicer_niacini-_-FR733668--_DSM2650_T	0.8079046508800679
Methanocella_conradii-_-JN048683--_HZ254_T	0.898736051614964
Vibrio_hispanicus-_-AY254040--_LMG_13240_T	0.7262934789170284
Hymenobacter_terrae-_-KF862488--_DG7A_T	0.9587464233323195
Altererythrobacter_troitsensis-_-AY676115--_KMM_6042_T	0.6908713431346225
Gemmatimonas_phototrophica-_-CP011454--_AP64_n_T	1.2631854284233854
Faecalicatena_orotica-_-FR749917--_DSM_1287_T	0.6738684896330767
Goekera_deserti-_-MK392028--_CPCC205119T_T	0.6123692167422661
Streptomyces_fradiae-_-AB184134--_NBRC_12773_T	0.5955884584410602
Enterobacter_chengduensis-_-MTSO01000000--_WCHECl-C4_T	0.3174026507837111
Lactococcus_hodotermopsidis-_-LC523828--_Hs30E4_3_T	0.8915015346833519
Amycolatopsis_cappadoca-_-KX608880--_AG28_T	0.5096074060139728
Haloparvum_alkalitolerans-_-AB638839--_MK62-1_T	0.8402362242570103
Modestobacter_multiseptatus-_-Y18646--_AA826_LTP__T	0.6367194439286249
Sphingomonas_aurantiaca-_-AJ429236--_MA101b_T	0.7843765427056345
Kingella_oralis-_-ACJW02000005--_ATCC_51147_T	0.5161773882257117
Sinomonas_flava-_-EU370704--_CW_108_T	0.6558331063995272
Micromonospora_terminaliae-_-KX394339--_TMS7_T	0.6396011185513945
Acinetobacter_indicus-_-JQ608323--_1NM-4_T	0.7032790380782569
Yoonia_tamlensis-_-DQ533556--_SSW-35_T	0.7417493246530527
Pseudochrobactrum_algeriensis-_-MZ227818--_C130915_07T	0.735265416009673
Yoonia_vestfoldensis-_-AJ582226--_LMG_22003_T	0.8415727066640776
Nesterenkonia_natronophila-_-MH225769--_M8_T	0.7447761165542665
Azospira_oryzae-_-AF011347--_6a3_T	0.627660368583419
g__58120	0.746778781142585
g__58122	0.54184835882642
Amaricoccus_macauensis-_-U88042--_Ben104_T	0.9897629172484995
Saccharothrix_algeriensis-_-AY054972--_NRRL_B-24137_T	0.5913555979215668
Streptomyces_murinus-_-AB184155--_NBRC_12799_T	0.6414113680360302
Lacrimispora_algidixylanolytica-_-AF092549--_SPL73_T	0.6929162318180514
Paenibacillus_wynnii-_-AJ633647--_LMG_22176_T	0.9158306334768678
Enterococcus_alishanensis-_-AB807774--_ALS3_T	0.47128533958259233
Megamonas_rupellensis-_-EU346729--_FM1025_T	0.724126596745038
Mycoplasma_glycophilum-_-AF412981--_486-T-_T	0.834170240318423
Allohahella_antarctica-_-EF495227--_IMCC3113_T	0.908699481606889
Saccharopolyspora_tripterygii-_-FJ214364--_YIM_65359_T	0.5455248554240398
Campylobacter_pinnipediorum_subsp._pinnipediorum-_-CP012546--_RM17260_T	0.5765329398812515
Thiomicrospira_pelophila-_-L40809--_DSM_1534_T	0.8154737296639615
Natribaculum_breve-_-KF739011--_TRM20010_T	0.8485702221684223
Shouchella_oshimensis-_-AB188090--_K11_T	0.8151726223863844
Desulfosoma_profundi-_-HM056226--_SPDX02-08_T	1.0927330598482548
Piscibacillus_halophilus-_-FM864227--_HS224_T	0.6740693297915378
Carnobacterium_funditum-_-S86170--_pf3_T	0.7055747227126307
Desulfosarcina_cetonica-_-AJ237603--_DSM_7267_T	0.7197428392707077
Sphingobacterium_gobiense-_-KF318647--_H7_T	1.0258756396784188
Bradyrhizobium_oligotrophicum-_-JQ619230--_LMG_10732_T	0.5441127102877794
Parolsenella_massiliensis-_-LT598582--_Marseille-P3237_T	0.8167715295728648
g__2016	0.5549942448451994
Belliella_alkalica-_-KR233207--_R4-6_/type_materialtype_strain_of_Belliella_alkalicaT	0.6806176430312028
g__2013	0.43995291197934977
Promicromonospora_citrea-_-X83808--_DSM_43110T_T	0.7256322209906874
Pseudomonas_indica-_-AF302795--_IMT37_LTP__T	0.6264060615321736
Azospirillum_fermentarium-_-JX843282--_CC-LY743_T	0.86332451234549
Zunongwangia_pacifica-_-OK493753--_C2-37M9T	0.8872102242212455
g__2884243	0.59596669944291
Paraburkholderia_bryophila-_-AM489501--_LMG_23644_T	0.5096935010202224
Providencia_stuartii-_-AF008581--_ATCC_29914_T	0.3782866373483644
Flavobacterium_aquatile-_-AM230485--_DSM_1132_T	0.7484295290935457
g__351094	0.6492856511291476
Nocardia_brasiliensis-_-AF430038--_DSM_43758_T	0.5876445758774616
Dictyobacter_vulcani-_-LC422201--_W12_T	1.1873376918103025
g__2898489	0.7551754862290845
Duganella_radicis-_-EU672807--_Sac-41_T	0.5608144909188577
Lentzea_alba-_-MT117827--_NEAU-D13_T	0.4722107030455073
Rufibacter_immobilis-_-HG316123--_MCC_P1_T	0.9072931983258841
Hydrogenophilus_thiooxidans-_-MW788560--_SS56_T	0.7957921175528733
Halorubrum_orientale-_-AB663418--_CECT_7145_T	0.980611011866773
Peptoniphilus_rhinitidis-_-HM801866--_1-13_T	0.8873804620836463
Furfurilactobacillus_milii-_-OK661007--_FUA3430_T	0.7422712605823598
Serratia_proteamaculans-_-AJ233434--_DSM_4543_T	0.15899141975495462
Hyphomicrobium_vulgare-_-AB543807--_JCM_6889_T	0.7740785227310486
Moritella_abyssi-_-AJ252022--_2693_T	0.4886402749400172
Stenotrophomonas_bentonitica-_-LT622838--_BII-R7_T	0.5132331168864128
Natranaeroarchaeum_aerophilum-_-MG584707--_AArc-St1-1_/type_materialtype_strain_of_NatranaeroarchaeumaerophilumT	0.8806867194759032
Beijerinckia_indica_subsp._indica-_-CP001016--_ATCC_9039_T	0.5162999057144879
Helicobacter_enhydrae-_-CP016503--_MIT_01-6242_T	0.5107274094913298
g__34019	0.7640944290720709
Porphyromonas_asaccharolytica-_-CP002689--_DSM_20707_T	0.3490829328106245
Arcobacter_bivalviorum-_-FJ573217--_F4_T	0.8389154115760498
g__299568	0.5712268349754291
Glutamicibacter_ardleyensis-_-AJ551163--_An25_T	0.5452755294909892
g__299566	0.6673069956553938
Streptomyces_albidus-_-GU434243--_CAP_215T	0.7403772772481276
Actinomadura_rayongensis-_-AB889544--_RY35-68_T	0.7004411664956894
Frateuria_terrea-_-EU682683--_VA24_T	0.7621126033675347
Fodinicola_feengrottensis-_-EF490376--_HKI_0501_T	0.7697554510908381
Leptospira_weilii-_-U12676--_serogroup_Celledoni-_serovar_celledoni-_strain_Celledoni_-ATCC_43285-_T	0.9385018344849609
Streptomyces_chromofuscus-_-AB184194--_NBRC_12851_T	0.38637354640223753
Streptomyces_sedi-_-EU925562--_YIM_65188_T	0.9544485782475283
Actinopolyspora_alba-_-GQ480940--_YIM_90480_T	1.0214149947636937
Bifidobacterium_xylocopae-_-MG597278--_XV2_T	0.7785926158294539
g__55968	0.5292173892067835
Corynebacterium_afermentans_subsp._lipophilum-_-X82055--_CIP_103500_T	0.4209133998067262
g__2035978	1.0658696679715003
Aromatoleum_toluolicum-_-AF129465--_T_s_T	0.4583424363160039
Lactococcus_reticulitermitis-_-BEDT01000000--_Rs-Y01_T	0.9289392290729639
Lutibacter_oceani-_-KX279953--_325-5_T	0.9064774830083007
Thalassobius_litorarius-_-KP410684--_MME-075_T	0.5657705200914783
Mariniphaga_anaerophila-_-AB921558--_Fu11-5_T	1.1540358966504052
Actinopolymorpha_cephalotaxi-_-EU438909--_I06-2230_T	0.6856861844472516
Mycobacterium_heckeshornense-_-AF174290--_S369_T	0.6534548878962216
Salinicola_tamaricis-_-KT343976--_F01_T	0.7191280272559458
g__56433	0.3153275391910334
Polynucleobacter_meluiroseus-_-MF872602--_AP-Melu-1000-B4_T	0.2550067792302038
g__1472762	0.4500571021503436
g__1472763	0.9638773629248457
Leclercia_pneumoniae-_-OK161083--_49125_T	0.32636664381603153
Campylobacter_sputorum_subsp._bubulus-_-DQ174151--_NCTC_11367_T	0.7269004434761317
g__2035353	1.0603111385487964
Xenorhabdus_japonica-_-DQ202310--_DSM16522T_T	0.7170535142621575
Salinarchaeum_laminariae-_-HM159601--_R26_T	0.8646916445779643
Lactiplantibacillus_plantarum_subsp._plantarum-_-ACGZ02000033--_ATCC_14917_T	0.7871744811568574
Pedobacter_metabolipauper-_-AM491370--_WB2.3-71_T	0.9731063787777344
Elizabethkingia_occulta-_-MH789418--_G4070_T	0.4080259618352026
Ferruginibacter_alkalilentus-_-FJ177530--_HU1-GD23_T	0.9516691345851956
g__2986345	0.9385942280486976
g__2986344	0.9386391905423994
Gemmata_massiliana-_-JX088244--_IIL30_/type_materialtype_strain_of_Gemmata_massilianaT	1.1512009047434675
g__367298	0.36503454672402724
Hydrocarboniphaga_daqingensis-_-EU313812--_B2-9_T	0.673197925716424
Actinocorallia_libanotica-_-AB364592--_NBRC_14095_T	0.7065285273995917
Flavobacterium_urocaniciphilum-_-AB795015--_YIT_12746_T	0.6529909695430353
g__28905	0.9865007443634106
Micromonospora_fulva-_-FJ772077--_UDF-1_T	0.6328181095908543
g__83400	0.748989360729795
g__1354809	0.6758221693435043
Geobacter_sulfurreducens_subsp._ethanolicus-_-AB762695--_OSK2A_T	0.6525563363333412
Kocuria_uropygioeca-_-MF510149--_36_T	0.5736208825744203
Haliea_atlantica-_-KM117233--_SM1351_T	0.900932047902199
Mesorhizobium_australicum-_-AY601516--_WSM2073_T	0.5251016999486098
Marispirillum_indicum-_-EU642410--_B142_T	0.7029949302015923
Microbacterium_soli-_-EF593038--_DCY17_T	0.6987183707432999
Kushneria_indalinina-_-AJ427627--_CG2.1_T	0.9973453513872421
Larsenimonas_salina-_-HF678441--_M1-18_T	0.8102827898086817
Tabrizicola_algicola-_-KY363643--_ETT8_T	0.5910223540882046
Rhizobium_leguminosarum-_-JQ085246--_USDA_2370_T	0.41990790427252395
Arthrobacter_ipis-_-JAAOXD000000000--_IA7T	0.49769651363353723
Cerasibacillus_terrae-_-MK335900--_CC-CFT480_T	0.8203030396771364
Rheinheimera_baltica-_-AUDG01000123--_DSM_14885_T	0.5742052301235636
Izhakiella_capsodis-_-KF436763--_N6PO6_T	0.7887257948865688
Flavobacterium_arcticum-_-KU529277--_SM1502_T	0.6383738566564056
Syntrophobacterium_sulfatireducens-_-AY651787--_TB8106_T	0.8457365640212875
Cobetia_crustatorum-_-EU909460--_JO1_T	0.8210558075693446
Nocardioides_vastitatis-_-MK787305--_21Sc5-5_T	0.7653036029213545
g__1021	0.9110013791070461
Anaerohalosphaera_lusitana-_-KY471010--_ST-NAGAB-D1_T	1.0183797084411026
Vibrio_aestivus-_-HE613734--_M22_T	0.7048264390756045
g__110932	0.38000471570614874
Pasteurella_multocida_subsp._septica-_-AF294411--_CCUG_17977_T	0.8226999589558496
g__110934	0.6291629081789345
Porphyromonas_endodontalis-_-AY253728--_ATCC_35406_T	1.007973472215348
Melghirimyces_algeriensis-_-HQ383683--_NariEX_T	0.9803977547659868
Shewanella_acanthi-_-MW074301--_FJAT-51860_/type_materialtype_strain_of_Shewanella_acanthiT	0.4762591152560843
Planktotalea_frisia-_-FJ882052--_SH6-1_T	0.7857839776131429
Pseudidiomarina_tainanensis-_-EU423907--_PIN1_T	0.8076231698167488
Maribacter_ulvicola-_-AY271626--_KMM_3951_T	0.9150700566283765
Glutamicibacter_mysorens-_-AJ617482--_DSM_12798_T	0.5775574060055685
Anaerocella_delicata-_-AB298736--_WN081_T	0.8842844997097586
g__2676755	0.47961671339878537
Domibacillus_antri-_-KT719299--_XD80_T	0.6786368471083859
Cohnella_rhizosphaerae-_-KF840792--_CSE-5610_T	0.6801318718112362
Ornithinimicrobium_ciconiae-_-MK253308--_H23M54_T	0.8269276594121667
Mesorhizobium_neociceri-_-HF931050--_CCANP35T	0.5732919561441719
Terrabacter_aerolatus-_-EF212039--_5516J-36_T	0.6427282750575659
Variovorax_dokdonensis-_-DQ178978--_DS-43_T	0.45958541309816753
Geobacillus_thermodenitrificans_subsp._calidus-_-EU477773--_F84b_T	0.6898901573750297
Micromonospora_equina-_-JF912511--_Y22_T	0.6488620210440382
Garicola_koreensis-_-JX152781--_SJ5-4_T	0.8294813483840348
Deinococcus_radiomollis-_-EF635404--_PO-04-20-132_T	0.8478813059699581
Aurantiacibacter_gangjinensis-_-EU428782--_K7-2_T	0.8356010014800448
Ureibacillus_massiliensis-_-AY677116--_4400831_T	0.7182410137729848
Alicyclobacillus_dauci-_-AB916540--_4F_T	0.7320029511046545
Desemzia_incerta-_-Y17300--_DSM_20581_T	0.5708478994386643
Azotobacter_vinelandii-_-AB175657--_IAM_15004_T	0.6458855488501158
Roseovarius_ramblicola-_-MF527111--_D15_T	0.7561118145261503
Alkalitalea_saponilacus-_-HQ191474--_SC/BZ-SP2_T	0.7019008050116287
Ameyamaea_chiangmaiensis-_-AB303366--_BCC_15744_T	0.49402716213588554
g__164450	0.524645698393013
Bacillus_proteolyticus-_-KJ812418--_MCCC_1A00365_T	0.25748481027497894
Anaerococcus_rubeinfantis-_-LN881592--_mt16_T	0.7694830972411347
g__2893060	0.7194697382323828
Occultella_gossypii-_-MW442969--_N2-46_T	0.7848103374994332
Kitasatospora_niigatensis-_-AB022876--_SK-3406_T	0.8309284170271728
Thermus_altitudinis-_-OM149375--_SYSUG00630_T	0.6946235543389558
Lentilactobacillus_farraginis-_-AB262731--_NRIC_0676_T	0.6550493776692112
Arsukibacterium_tuosuense-_-KC762310--_TS-T4_T	0.6799201437081138
g__200903	0.3992869871445327
Agromyces_subbeticus-_-ATXG01000026--_DSM_16689_T	0.6218549359667501
Rheinheimera_coerulea-_-LT627667--_TAPG2_T	0.6566261190502979
Aquimixticola_soesokkakensis-_-KJ794108--_DSSK2-3_T	0.6261184586671158
Reyranella_terrae-_-KP185143--_11G32_T	1.08699626459562
Novipirellula_artificiosorum-_-MK554551--_Poly41_T	1.2325785527734425
Thermus_filiformis-_-FR749951--_DSM_4687_T	0.9575097919644756
Nocardioides_marinquilinus-_-JX164255--_CL-GY44_T	1.0481280444246917
Phyllobacterium_myrsinacearum-_-AB681132--_NBRC_100019_T	0.5075138338905446
g__1049006	1.0602249683649956
g__2282693	0.632514855223919
Thermobacillus_xylanilyticus-_-AJ005795--_XE_T	0.9657405338976193
Mesorhizobium_muleiense-_-HQ316710--_CCBAU_83963_T	0.6129243962806378
Haladaptatus_salinisoli-_-MK680098--_PSR8T	0.5590039963632628
Moraxella_equi-_-AF005184--_327/72_T	0.5407403830359248
Nonlabens_marinus-_-AP014548--_S1-08_n_T	0.7824592803134904
Tsukamurella_wratislaviensis-_-Z37138--_NCIMB_13082_T	0.11445043402083198
Sphingomonas_populi-_-MK101439--_3-7_T	0.7606707236265522
g__40222	0.7526045675969456
g__184923	0.4363082300508348
g__647960	0.529080986745605
Deferrivibrio_essentukiensis-_-JAJAFU000000000--_Es71-Z0220T	0.8942856141351143
Peptoniphilus_stercorisuis-_-KF705042--_DSM_27563_T	0.82011355367184
Sphingomonas_alba-_-MZ675814--_SE158T	0.7306436808347276
