#OTU_IDs	trait1
Amylibacter_kogurei-_-KY463497--_4G11_T	3.2089004615736156
Methylobacterium_symbioticum-_-MN154398--_CECT_9862_T	1.8610642926573862
Methanococcoides_methylutens-_-FR733669--_DSM2657_T	1.4439911510508072
Modestobacter_caceresii-_-JPMX01000078--_KNN45-2b_T	1.679326019378221
Kitasatospora_cystarginea-_-U93318--_JCM_7356_T	1.9443868897437802
Gelidibacter_flavus-_-KU513826--_Con4_T	2.810186066815064
Bifidobacterium_ramosum-_-KU051447--_TRE_M_T	2.7356684824091317
Natronorubrum_texcoconense-_-AB935414--_JCM_17497_T	1.717705251426857
Leclercia_tamurae-_-OM987255--_H6S3T	0.9029374909085668
Sulfitobacter_brevis-_-Y16425--_Ekho_Lake-162_T	1.8793118940076565
Clostridium_innocuum-_-M23732--_B-3_T	3.9537218752819117
Natroniella_acetigena-_-FR749904--_DSM_9952_T	2.671037771201096
g__2811380	1.5771074307144406
Ureaplasma_parvum-_-AF073456--_ATCC27815_T	3.3077019575067697
g__2811387	2.1917917730663263
Brevibacillus_schisleri-_-MXAR01000000--_ATCC_35690_T	0.7722368826098305
Melaminivora_alkalimesophila-_-JQ676982--_CY1_T	2.380882322798681
Dielma_fastidiosa-_-JF824807--_JC13_T	1.9288141440887059
g__2291840	1.9588081661649428
Bradyrhizobium_huanghuaihaiense-_-HQ231463--_CCBAU_23303_T	0.9834664720474899
Prevotella_falsenii-_-AB429504--_04052_-=_JCM_15124-_T	2.6730366356056177
Homoserinibacter_gongjuensis-_-JQ639055--_5GH_26-15_T	1.4619806619695768
g__1779002	1.4855221451800542
Salinicola_rhizosphaerae-_-KF898345--_MSSRFH1_T	2.5834198429470505
g__1653176	1.0015628680447903
g__1653174	1.5155272414759482
Neorhizobium_alkalisoli-_-EU074168--_CCBAU_01393_T	0.9435636478562768
Actibacter_haliotis-_-KC193210--_W113_T	2.66777476715652
Deinococcus_malanensis-_-KT581022--_T93_T	2.984687438367338
Thermogemmatispora_carboxidivorans-_-KF193526--_PM5_T	3.049740996163352
Anoxynatronum_buryatiense-_-EU315116--_Su22_T	3.0372228595763477
Parabacteroides_chartae-_-JN029805--_NS31-3_T	1.81862230307192
Actinocorallia_aurantiaca-_-AJ293701--_IMSNU_22193T_T	2.1093783010791367
Nucisporomicrobium_flavum-_-MW250207--_NEAU-24_T	1.041816090366635
Natronincola_ferrireducens-_-EU878275--_Z-0511_T	4.687054002102851
Chromohalobacter_beijerinckii-_-AB021386--_ATCC_19372_T	2.5919402712873394
Anaerococcus_lactolyticus-_-AB673373--_JCM_8140_T	2.0427569742182023
g__2750262	1.930226628165348
Streptomyces_chilikensis-_-JN050256--_RC_1830_T	1.3226991491746602
Halomonas_dongshanensis-_-ON692516--_aquaculturedongshan1T	3.2584669341668073
Zobellia_uliginosa-_-AB680724--_NBRC_14962_T	1.9153648971016395
Bifidobacterium_gallicum-_-D86189--_JCM_8224_T	2.7798483990338276
Flavobacterium_daejeonense-_-DQ222427--_GH1-10_T	2.7142607969677828
Dissulfurirhabdus_thermomarina-_-KU051627--_SH388_T	1.993500797644665
Vibrio_oceanisediminis-_-KM099166--_S37_T	2.570531030150543
Streptomyces_justiciae-_-LC497890--_3R004_T	1.579274928707301
Haematobacter_missouriensis-_-JFGS01000070--_CCUG_52307_T	1.4441410600914675
Halanaerobium_fermentans-_-AB023308--_R-9_LTP__T	3.1623950202304285
Sulfitobacter_indolifex-_-AJ550939--_Hel_45_T	1.4576793909401504
Muricauda_marina-_-KU315479--_H19-56_T	3.0877714615230287
Streptomyces_xantholiticus-_-AB184349--_NBRC_13354_T	1.2958577204837423
Buttiauxella_agrestis-_-AJ233400--_DSM_4586_T	1.367872953069278
Tunicatimonas_pelagia-_-AB602437--_N5DB8-4_T	2.2505976736502276
Collinsella_ihumii-_-LN881598--_GD8T	2.032961903960036
Syntrophomonas_bryantii-_-HE654006--_DSM_3014_T	4.928895609668585
Alkalilimnicola_halodurans-_-AJ404972--_34Alc_LTP__T	1.5777877354160008
Legionella_lytica-_-X66835--_PCM_2298_T	1.7344494282669114
Tepidicella_xavieri-_-DQ295805--_TU-16_T	1.8976300626524782
g__186191	1.7569099013876683
Bacillus_aerophilus-_-AJ831844--_28K_T	0.5843682658624112
Longibacter_salinarum-_-KU954547--_WDS2C18_T	1.9643210545868304
Nocardia_acidivorans-_-AM402972--_GW4-1778_T	1.712216767977556
Muribaculum_gordoncarteri-_-MK521455--_TLL-A4_T	5.250127409345367
Acinetobacter_brisouii-_-DQ832256--_5YN5-8_T	2.5668252013547845
Camelimonas_abortus-_-FR851926--_UK34/07-5_T	3.718245259069983
Neobacillus_mesonae-_-JX262263--_FJAT-13985_T	1.3227508009855686
g__2812952	2.475034850469511
Ideonella_dechloratans-_-X72724--_CCUG_30977_T	1.7548484326865421
Heliomicrobium_sulfidophilum-_-AF249678--_BR4_-T-_T	3.1003515633438212
g__1241326	2.234064440274607
Caenimonas_aquaedulcis-_-OL587860--_DR4-4T	1.4248960703993845
Streptomyces_bangladeshensis-_-AY750056--_AAB-4_T	1.3833846675683612
Trebonia_kvetii-_-MN209171--_15TR583_T	2.03635240032763
Solimonas_flava-_-EF154515--_CW-KD_4_T	0.45175394072590447
Mesorhizobium_helmanticense-_-KT899885--_CSLC115N_T	1.0807251202040102
Tetragenococcus_osmophilus-_-EU522083--_T1_T	2.6206604818513064
Rhizobium_viscosum-_-AJ639832--_LMG_16473_T	0.9701703122791604
Heliorestis_daurensis-_-AF079102--_BT-H1_T	3.0081065204921735
Aequorivita_echinoideorum-_-KM085326--_CC-CZW007_T	2.8879144428427606
g__64895	1.1195533676557892
g__1817571	1.8143777870131397
Natronoglycomyces_albus-_-KY775645--_ACPA22_T	2.2967966888058333
Pedobacter_frigiditerrae-_-MK183015--_RP-1-13_T	3.032304645596965
Aliiroseovarius_sediminis-_-OM943767--_N1F302T	2.875664063255706
Staphylococcus_saprophyticus_subsp._bovis-_-AB233327--_GTC_843_T	1.2315656059900106
Sediminibacterium_lactis-_-JQ638910--_LCJ02_T	2.7684204221638202
g__2282756	2.136909639662588
Aridibacter_famidurans-_-KF245634--_A22_HD_4H_T	3.7472451989834368
g__633413	1.9044402880595954
Microbulbifer_guangxiensis-_-OM349540--_L3T	1.7890479026926394
Acetobacter_pasteurianus-_-X71863--_NBRC_106471_LTP__T	1.3199557468070653
Rathayibacter_rubneri-_-ON892742--_ZWT2_19_T	1.4570484672402055
Paenibacillus_turpanensis-_-MT032315--_YIM_B00363_T	4.242472707492864
Streptomyces_inusitatus-_-AB184445--_NBRC_13601_T	1.3784590425528296
Azohydromonas_sediminis-_-MH046066--_SYSU_G00088_T	1.5527999416769793
Salisediminibacterium_selenitireducens-_-CP001791--_MLS10_T	2.3336607790933748
Geomonas_ferrireducens-_-MH915555--_S62_T	1.5348500861564758
Micromonospora_lupini-_-AJ783996--_Lupac_14N_T	1.9108853756326745
Lysobacter_selenitireducens-_-MZ643208--_13AT	1.2909871953595877
Pandoraea_pulmonicola-_-AF139175--_LMG_18106_T	1.444921376157186
Rhizobacter_dauci-_-AB297965--_H6_-=ATCC43778-_T	1.818645732803265
Microbacterium_zeae-_-KT003983--_1204_T	1.7953565475936257
Acetobacterium_wieringae-_-X96955--_DSM_1911_T	2.305581393671661
Pseudophaeobacter_flagellatus-_-OL635555--_MA21411-1_T	1.9488712141465174
Campylobacter_novaezeelandiae-_-MK791741--_B423b_T	1.5723169787057174
Aequorivita_todarodis-_-MF962575--_MYP2-2_T	3.527739594527641
Paenibacillus_solani-_-KM978206--_FJAT-22460_T	1.3576640870768542
Mannheimia_ovis-_-MH254941--_ZY170218_T	2.327054791792223
Bartonella_acomydis-_-AB602533--_KS2-1_T	1.1500507077179583
Mangrovibacter_phragmitis-_-KP319034--_MP23_T	1.5629424856663645
Pseudomonas_kermanshahensis-_-JABWRY000000000--_SWRI100T	0.5742667005506928
Anoxybacillus_caldiproteolyticus-_-AY327448--_ATCC_BAA-818-_DSM_15730_T	1.793514330232937
Massilia_agrisoli-_-MT514500--_MAHUQ-52T	1.7180249344264662
g__1392389	1.1432943981663406
Xenorhabdus_poinarii-_-X82253--_DSM_4768_T	1.5277699586412266
Bernardetia_litoralis-_-AB681019--_NBRC_15988_T	2.805379250552617
Alteromonas_lipotrueae-_-JAESDJ010000001--_MD_674T	1.6355253413177113
Fusibacter_tunisiensis-_-FR851323--_BELH1_T	3.6715365282535437
Photobacterium_frigidiphilum-_-AY538749--_SL13_T	2.2258485622317554
g__434	0.6832272232338858
Helicobacter_mastomyrinus-_-AY742307--_MIT_97-5574_T	2.425817850372483
Pandoraea_capi-_-LR536850--_LMG_20602_T	1.771801543605307
g__1172191	1.6750447536326099
Pedobacter_ginsenosidimutans-_-GU138374--_THG-45_T	1.8109608617465471
Liquorilactobacillus_vini-_-AJ576009--_CECT_5924_T	1.754683246559475
Pseudomonas_moorei-_-AM293566--_RW10_T	1.1929110192044667
Halorubrum_sodomense-_-AB663420--_JCM_8880_T	0.7783287984079827
Desulfocicer_niacini-_-FR733668--_DSM2650_T	2.513534193303614
Methanocella_conradii-_-JN048683--_HZ254_T	3.469851280413198
Vibrio_hispanicus-_-AY254040--_LMG_13240_T	2.2090728596329594
Hymenobacter_terrae-_-KF862488--_DG7A_T	2.638084418219611
Altererythrobacter_troitsensis-_-AY676115--_KMM_6042_T	1.9936881446570978
Gemmatimonas_phototrophica-_-CP011454--_AP64_n_T	4.318270470515142
Faecalicatena_orotica-_-FR749917--_DSM_1287_T	1.8506096205428817
Goekera_deserti-_-MK392028--_CPCC205119T_T	2.3805121339815205
Streptomyces_fradiae-_-AB184134--_NBRC_12773_T	1.820611353364259
Enterobacter_chengduensis-_-MTSO01000000--_WCHECl-C4_T	0.6995229175128023
Lactococcus_hodotermopsidis-_-LC523828--_Hs30E4_3_T	4.624657145293141
Amycolatopsis_cappadoca-_-KX608880--_AG28_T	1.7134894677649095
Haloparvum_alkalitolerans-_-AB638839--_MK62-1_T	2.3536253992810985
Modestobacter_multiseptatus-_-Y18646--_AA826_LTP__T	2.113719380964387
Sphingomonas_aurantiaca-_-AJ429236--_MA101b_T	2.0780682962260952
Kingella_oralis-_-ACJW02000005--_ATCC_51147_T	2.500563335567085
Sinomonas_flava-_-EU370704--_CW_108_T	1.9229456343865934
Micromonospora_terminaliae-_-KX394339--_TMS7_T	1.8024819095817755
Acinetobacter_indicus-_-JQ608323--_1NM-4_T	2.1682725805779928
Yoonia_tamlensis-_-DQ533556--_SSW-35_T	2.418072113526299
Pseudochrobactrum_algeriensis-_-MZ227818--_C130915_07T	2.06635882761626
Yoonia_vestfoldensis-_-AJ582226--_LMG_22003_T	2.845863078144782
Nesterenkonia_natronophila-_-MH225769--_M8_T	1.9511852048927383
Azospira_oryzae-_-AF011347--_6a3_T	2.0481323731005663
g__58120	1.1882173876192423
g__58122	1.0381248798517646
Amaricoccus_macauensis-_-U88042--_Ben104_T	3.133110456293596
Saccharothrix_algeriensis-_-AY054972--_NRRL_B-24137_T	1.7701042686392787
Streptomyces_murinus-_-AB184155--_NBRC_12799_T	1.7529005978528447
Lacrimispora_algidixylanolytica-_-AF092549--_SPL73_T	2.222342372478252
Paenibacillus_wynnii-_-AJ633647--_LMG_22176_T	3.482353132174601
Enterococcus_alishanensis-_-AB807774--_ALS3_T	1.6321554302384131
Megamonas_rupellensis-_-EU346729--_FM1025_T	2.5211572154805104
Mycoplasma_glycophilum-_-AF412981--_486-T-_T	2.252843737423791
Allohahella_antarctica-_-EF495227--_IMCC3113_T	3.433908142875354
Saccharopolyspora_tripterygii-_-FJ214364--_YIM_65359_T	1.6181541231445706
Campylobacter_pinnipediorum_subsp._pinnipediorum-_-CP012546--_RM17260_T	1.4033466237586916
Thiomicrospira_pelophila-_-L40809--_DSM_1534_T	2.139041509894224
Natribaculum_breve-_-KF739011--_TRM20010_T	2.820025335722058
Shouchella_oshimensis-_-AB188090--_K11_T	2.2811344988060656
Desulfosoma_profundi-_-HM056226--_SPDX02-08_T	3.1704204829520677
Piscibacillus_halophilus-_-FM864227--_HS224_T	1.9543420791643042
Carnobacterium_funditum-_-S86170--_pf3_T	2.008513534769917
Desulfosarcina_cetonica-_-AJ237603--_DSM_7267_T	2.1443645650392584
Sphingobacterium_gobiense-_-KF318647--_H7_T	3.1761789639774456
Bradyrhizobium_oligotrophicum-_-JQ619230--_LMG_10732_T	1.5662162203433314
Parolsenella_massiliensis-_-LT598582--_Marseille-P3237_T	2.5162056920732914
g__2016	1.346259789825764
Belliella_alkalica-_-KR233207--_R4-6_/type_materialtype_strain_of_Belliella_alkalicaT	1.7420388494640036
g__2013	1.036930928416554
Promicromonospora_citrea-_-X83808--_DSM_43110T_T	2.012436345127279
Pseudomonas_indica-_-AF302795--_IMT37_LTP__T	2.3597326096251523
Azospirillum_fermentarium-_-JX843282--_CC-LY743_T	3.089999708078003
Zunongwangia_pacifica-_-OK493753--_C2-37M9T	2.070339027721513
g__2884243	1.6711403747751803
Paraburkholderia_bryophila-_-AM489501--_LMG_23644_T	1.4566650478543335
Providencia_stuartii-_-AF008581--_ATCC_29914_T	1.1459442163776792
Flavobacterium_aquatile-_-AM230485--_DSM_1132_T	2.5457128181403466
g__351094	1.6311123725005752
Nocardia_brasiliensis-_-AF430038--_DSM_43758_T	1.8376017020031206
Dictyobacter_vulcani-_-LC422201--_W12_T	4.074149387852928
g__2898489	1.600102738465183
Duganella_radicis-_-EU672807--_Sac-41_T	1.5987310742381164
Lentzea_alba-_-MT117827--_NEAU-D13_T	1.187717620706719
Rufibacter_immobilis-_-HG316123--_MCC_P1_T	2.62826762815481
Hydrogenophilus_thiooxidans-_-MW788560--_SS56_T	2.5455784391032568
Halorubrum_orientale-_-AB663418--_CECT_7145_T	3.2149514906277044
Peptoniphilus_rhinitidis-_-HM801866--_1-13_T	2.470963529029581
Furfurilactobacillus_milii-_-OK661007--_FUA3430_T	2.0256922990491106
Serratia_proteamaculans-_-AJ233434--_DSM_4543_T	0.3809096690344934
Hyphomicrobium_vulgare-_-AB543807--_JCM_6889_T	1.8115814691354828
Moritella_abyssi-_-AJ252022--_2693_T	2.660751552855643
Stenotrophomonas_bentonitica-_-LT622838--_BII-R7_T	1.5326915246648372
Natranaeroarchaeum_aerophilum-_-MG584707--_AArc-St1-1_/type_materialtype_strain_of_NatranaeroarchaeumaerophilumT	2.5373924215711354
Beijerinckia_indica_subsp._indica-_-CP001016--_ATCC_9039_T	1.6226158916603806
Helicobacter_enhydrae-_-CP016503--_MIT_01-6242_T	1.6021236523380127
g__34019	2.0702037306107504
Porphyromonas_asaccharolytica-_-CP002689--_DSM_20707_T	1.0954701388563028
Arcobacter_bivalviorum-_-FJ573217--_F4_T	2.9107350858679526
g__299568	1.5335888138980756
Glutamicibacter_ardleyensis-_-AJ551163--_An25_T	1.3261604022541746
g__299566	1.5551587689908637
Streptomyces_albidus-_-GU434243--_CAP_215T	2.3051283742968396
Actinomadura_rayongensis-_-AB889544--_RY35-68_T	2.0466268065193236
Frateuria_terrea-_-EU682683--_VA24_T	2.5814754177582477
Fodinicola_feengrottensis-_-EF490376--_HKI_0501_T	2.6427726414539223
Leptospira_weilii-_-U12676--_serogroup_Celledoni-_serovar_celledoni-_strain_Celledoni_-ATCC_43285-_T	2.578381796488726
Streptomyces_chromofuscus-_-AB184194--_NBRC_12851_T	0.9465487403535562
Streptomyces_sedi-_-EU925562--_YIM_65188_T	2.569198578225328
Actinopolyspora_alba-_-GQ480940--_YIM_90480_T	3.0204776623159892
Bifidobacterium_xylocopae-_-MG597278--_XV2_T	2.7398394119119507
g__55968	1.1759238350097996
Corynebacterium_afermentans_subsp._lipophilum-_-X82055--_CIP_103500_T	1.1011848452527335
g__2035978	2.7823166987494763
Aromatoleum_toluolicum-_-AF129465--_T_s_T	1.247910942436424
Lactococcus_reticulitermitis-_-BEDT01000000--_Rs-Y01_T	3.619496056966382
Lutibacter_oceani-_-KX279953--_325-5_T	2.4822008774280078
Thalassobius_litorarius-_-KP410684--_MME-075_T	2.0731565372024283
Mariniphaga_anaerophila-_-AB921558--_Fu11-5_T	4.432460280934386
Actinopolymorpha_cephalotaxi-_-EU438909--_I06-2230_T	1.9123878858015089
Mycobacterium_heckeshornense-_-AF174290--_S369_T	2.1374296806483892
Salinicola_tamaricis-_-KT343976--_F01_T	1.8564968061917089
g__56433	0.5593544397220761
Polynucleobacter_meluiroseus-_-MF872602--_AP-Melu-1000-B4_T	2.1998950113946187
g__1472762	0.9278528712585825
g__1472763	2.3684822316587972
Leclercia_pneumoniae-_-OK161083--_49125_T	0.9641682453522699
Campylobacter_sputorum_subsp._bubulus-_-DQ174151--_NCTC_11367_T	1.9498851734859954
g__2035353	2.7610463694897556
Xenorhabdus_japonica-_-DQ202310--_DSM16522T_T	2.0018660965366175
Salinarchaeum_laminariae-_-HM159601--_R26_T	2.504425559018765
Lactiplantibacillus_plantarum_subsp._plantarum-_-ACGZ02000033--_ATCC_14917_T	1.955622992542503
Pedobacter_metabolipauper-_-AM491370--_WB2.3-71_T	2.305344411060488
Elizabethkingia_occulta-_-MH789418--_G4070_T	1.2307986628009369
Ferruginibacter_alkalilentus-_-FJ177530--_HU1-GD23_T	3.2163452371664416
g__2986345	2.48425340798736
g__2986344	2.4844092276509144
Gemmata_massiliana-_-JX088244--_IIL30_/type_materialtype_strain_of_Gemmata_massilianaT	3.05951341407163
g__367298	0.7463680121996596
Hydrocarboniphaga_daqingensis-_-EU313812--_B2-9_T	2.2313029773471325
Actinocorallia_libanotica-_-AB364592--_NBRC_14095_T	2.3713029227686815
Flavobacterium_urocaniciphilum-_-AB795015--_YIT_12746_T	2.3741266960315084
g__28905	2.5606617875529483
Micromonospora_fulva-_-FJ772077--_UDF-1_T	2.0341967084561636
g__83400	1.8513300703352074
g__1354809	1.611042631536646
Geobacter_sulfurreducens_subsp._ethanolicus-_-AB762695--_OSK2A_T	1.7910787430738595
Kocuria_uropygioeca-_-MF510149--_36_T	1.3085991113349567
Haliea_atlantica-_-KM117233--_SM1351_T	2.2437666254580027
Mesorhizobium_australicum-_-AY601516--_WSM2073_T	1.0586631897870251
Marispirillum_indicum-_-EU642410--_B142_T	1.6829074793429617
Microbacterium_soli-_-EF593038--_DCY17_T	2.336542980275471
Kushneria_indalinina-_-AJ427627--_CG2.1_T	3.0525643646215155
Larsenimonas_salina-_-HF678441--_M1-18_T	1.9799482314759715
Tabrizicola_algicola-_-KY363643--_ETT8_T	1.5838009236010706
Rhizobium_leguminosarum-_-JQ085246--_USDA_2370_T	0.9264864468839806
Arthrobacter_ipis-_-JAAOXD000000000--_IA7T	1.3837892619958914
Cerasibacillus_terrae-_-MK335900--_CC-CFT480_T	2.732997713682559
Rheinheimera_baltica-_-AUDG01000123--_DSM_14885_T	1.841475685758342
Izhakiella_capsodis-_-KF436763--_N6PO6_T	2.8271061386709855
Flavobacterium_arcticum-_-KU529277--_SM1502_T	2.1204117010942953
Syntrophobacterium_sulfatireducens-_-AY651787--_TB8106_T	1.4866637141242838
Cobetia_crustatorum-_-EU909460--_JO1_T	2.17084121866438
Nocardioides_vastitatis-_-MK787305--_21Sc5-5_T	2.30067457476534
g__1021	2.1027945802450407
Anaerohalosphaera_lusitana-_-KY471010--_ST-NAGAB-D1_T	2.533015348873304
Vibrio_aestivus-_-HE613734--_M22_T	1.8106324918342924
g__110932	0.77723561606335
Pasteurella_multocida_subsp._septica-_-AF294411--_CCUG_17977_T	2.897816256373943
g__110934	1.515198357362714
Porphyromonas_endodontalis-_-AY253728--_ATCC_35406_T	3.8655906844990806
Melghirimyces_algeriensis-_-HQ383683--_NariEX_T	3.4513023852651017
Shewanella_acanthi-_-MW074301--_FJAT-51860_/type_materialtype_strain_of_Shewanella_acanthiT	1.4825036921434702
Planktotalea_frisia-_-FJ882052--_SH6-1_T	2.4817577036554628
Pseudidiomarina_tainanensis-_-EU423907--_PIN1_T	2.168489611800475
Maribacter_ulvicola-_-AY271626--_KMM_3951_T	2.9756873167798905
Glutamicibacter_mysorens-_-AJ617482--_DSM_12798_T	1.5468941331724821
Anaerocella_delicata-_-AB298736--_WN081_T	2.3731142335934203
g__2676755	0.8442482978803681
Domibacillus_antri-_-KT719299--_XD80_T	1.9845238213518308
Cohnella_rhizosphaerae-_-KF840792--_CSE-5610_T	2.103284481413359
Ornithinimicrobium_ciconiae-_-MK253308--_H23M54_T	2.492552905727732
Mesorhizobium_neociceri-_-HF931050--_CCANP35T	1.2042758066632961
Terrabacter_aerolatus-_-EF212039--_5516J-36_T	1.730474360473596
Variovorax_dokdonensis-_-DQ178978--_DS-43_T	1.8415989062755518
Geobacillus_thermodenitrificans_subsp._calidus-_-EU477773--_F84b_T	1.6357974789072915
Micromonospora_equina-_-JF912511--_Y22_T	1.9694552826881626
Garicola_koreensis-_-JX152781--_SJ5-4_T	2.1175703739915512
Deinococcus_radiomollis-_-EF635404--_PO-04-20-132_T	2.9900415645076706
Aurantiacibacter_gangjinensis-_-EU428782--_K7-2_T	2.508307207833106
Ureibacillus_massiliensis-_-AY677116--_4400831_T	2.5052377022538304
Alicyclobacillus_dauci-_-AB916540--_4F_T	2.2816475389140436
Desemzia_incerta-_-Y17300--_DSM_20581_T	1.4775247747663107
Azotobacter_vinelandii-_-AB175657--_IAM_15004_T	1.9614806920569035
Roseovarius_ramblicola-_-MF527111--_D15_T	2.773465596820006
Alkalitalea_saponilacus-_-HQ191474--_SC/BZ-SP2_T	1.6916801045515497
Ameyamaea_chiangmaiensis-_-AB303366--_BCC_15744_T	1.0815312312999366
g__164450	1.098802109200106
Bacillus_proteolyticus-_-KJ812418--_MCCC_1A00365_T	0.6764656672878582
Anaerococcus_rubeinfantis-_-LN881592--_mt16_T	2.4405310326473035
g__2893060	1.727265294030149
Occultella_gossypii-_-MW442969--_N2-46_T	2.1634059826298855
Kitasatospora_niigatensis-_-AB022876--_SK-3406_T	2.34329668905956
Thermus_altitudinis-_-OM149375--_SYSUG00630_T	1.9576508733022644
Lentilactobacillus_farraginis-_-AB262731--_NRIC_0676_T	1.783456186429932
Arsukibacterium_tuosuense-_-KC762310--_TS-T4_T	2.300528457089359
g__200903	0.6681652164821602
Agromyces_subbeticus-_-ATXG01000026--_DSM_16689_T	2.54068177065557
Rheinheimera_coerulea-_-LT627667--_TAPG2_T	2.030642946992443
Aquimixticola_soesokkakensis-_-KJ794108--_DSSK2-3_T	1.7035718250365148
Reyranella_terrae-_-KP185143--_11G32_T	3.4351200548407625
Novipirellula_artificiosorum-_-MK554551--_Poly41_T	3.6084626840241727
Thermus_filiformis-_-FR749951--_DSM_4687_T	4.238639513472466
Nocardioides_marinquilinus-_-JX164255--_CL-GY44_T	4.372300528128076
Phyllobacterium_myrsinacearum-_-AB681132--_NBRC_100019_T	1.2149616382530655
g__1049006	2.760717095930922
g__2282693	2.0274485212563107
Thermobacillus_xylanilyticus-_-AJ005795--_XE_T	2.7462065295987395
Mesorhizobium_muleiense-_-HQ316710--_CCBAU_83963_T	1.405494571108275
Haladaptatus_salinisoli-_-MK680098--_PSR8T	1.763967616276039
Moraxella_equi-_-AF005184--_327/72_T	1.2257706676511821
Nonlabens_marinus-_-AP014548--_S1-08_n_T	2.1867163957780864
Tsukamurella_wratislaviensis-_-Z37138--_NCIMB_13082_T	0.13763552549850985
Sphingomonas_populi-_-MK101439--_3-7_T	2.052378072834143
g__40222	1.8436617963398383
g__184923	1.013365744042912
g__647960	1.3338708708476217
Deferrivibrio_essentukiensis-_-JAJAFU000000000--_Es71-Z0220T	2.1816789905018794
Peptoniphilus_stercorisuis-_-KF705042--_DSM_27563_T	3.1123384494173303
Sphingomonas_alba-_-MZ675814--_SE158T	2.3085724206681206
Salinivibrio_socompensis-_-HF953987--_S35_T	2.5021139986982885
Nitratiruptor_labii-_-LC528620--_HRV44_T	5.269055603596149
